2017-10-28T17:05:12Z	4
2017-10-28T06:23:57Z	4
2017-10-28T06:24:03Z	3
2017-10-28T06:10:09Z	3
2017-10-28T06:09:11Z	3
2017-10-27T23:29:43Z	4
2017-10-27T23:17:13Z	3
2017-10-27T18:48:18Z	5
2017-10-27T18:46:23Z	5
2017-10-27T17:19:54Z	4
2017-10-27T16:40:24Z	3
2017-10-27T04:25:22Z	3
2017-10-27T01:43:14Z	1
2017-10-26T11:23:50Z	3
2017-10-26T11:11:02Z	3
2017-10-24T05:03:30Z	4
2017-10-24T05:04:26Z	0
2017-10-24T05:03:58Z	2
2017-10-24T05:03:22Z	4
2017-10-24T05:02:32Z	4
2017-10-24T04:52:04Z	0
2017-10-24T04:57:54Z	0
2017-10-24T04:57:43Z	0
2017-10-24T04:56:45Z	0
2017-10-24T04:56:25Z	4
2017-10-24T04:54:37Z	4
2017-10-24T04:53:21Z	0
2017-10-24T04:52:56Z	4
2017-10-24T04:51:27Z	0
2017-10-24T04:51:10Z	0
2017-10-24T04:50:24Z	3
2017-10-24T04:47:32Z	3
2017-10-24T04:40:14Z	4
2017-10-24T04:39:23Z	4
2017-10-02T01:01:30Z	2
2017-10-02T01:02:17Z	3
2017-10-21T17:24:57Z	3
2017-10-21T17:19:21Z	3
2017-10-21T16:19:01Z	3
2017-10-21T01:24:08Z	2
2017-10-21T00:21:20Z	3
2017-10-20T23:00:21Z	4
2017-10-18T16:00:16Z	4
2017-10-17T22:31:23Z	3
2017-10-17T05:16:52Z	3
2017-10-17T04:04:28Z	4
2017-10-15T20:43:20Z	3
2017-10-15T20:39:56Z	3
2017-10-15T20:11:30Z	3
2017-10-15T19:36:01Z	3
2017-10-11T14:51:20Z	3
2017-10-11T03:10:03Z	2
2017-10-11T02:36:13Z	3
2017-10-11T01:26:00Z	3
2017-10-11T00:58:02Z	3
2017-10-11T00:34:57Z	3
2017-10-10T17:05:45Z	4
2017-10-10T10:21:04Z	4
2017-10-10T10:06:01Z	3
2017-10-09T23:09:51Z	2
2017-10-09T22:26:18Z	2
2017-10-09T16:58:09Z	4
2017-10-09T16:56:44Z	3
2017-10-09T16:55:29Z	4
2017-10-09T16:51:52Z	4
2017-10-09T16:47:34Z	4
2017-10-06T16:38:27Z	3
2017-10-06T05:31:10Z	3
2017-10-06T04:32:34Z	3
2017-10-06T04:30:52Z	3
2017-10-05T04:35:43Z	3
2017-10-05T03:56:03Z	3
2017-10-04T19:58:34Z	4
2017-10-04T00:16:18Z	0
2017-10-02T01:00:46Z	0
2017-10-04T00:05:24Z	0
2017-10-03T21:48:06Z	4
2017-10-03T21:40:39Z	4
2017-10-03T09:13:18Z	4
2017-10-03T09:04:10Z	4
2017-10-03T08:55:25Z	3
2017-10-03T08:33:10Z	4
2017-10-03T08:18:53Z	3
2017-10-03T08:11:19Z	3
2017-10-03T04:21:56Z	3
2017-10-03T04:09:17Z	3
2017-10-02T01:01:45Z	2
2017-10-02T01:01:25Z	3
2017-10-02T01:01:20Z	2
2017-10-02T01:01:06Z	3
2017-10-01T23:45:22Z	0
2017-10-01T23:43:12Z	0
2017-10-01T23:41:40Z	3
2017-10-01T23:40:39Z	3
2017-10-01T23:39:14Z	4
2017-10-01T23:38:35Z	4
2017-10-01T23:36:30Z	4
2017-10-01T23:31:29Z	3
2017-10-01T23:31:00Z	4
2017-10-01T23:29:59Z	4
2017-10-01T23:27:33Z	3
2017-10-01T23:25:57Z	4
2017-10-01T23:25:17Z	4
2017-10-01T09:09:35Z	3
2017-10-01T09:04:25Z	4
2017-09-29T16:27:46Z	4
2017-09-28T22:58:26Z	2
2017-09-28T04:03:31Z	3
2017-09-28T03:57:13Z	4
2017-09-26T21:54:24Z	4
2017-09-26T21:36:16Z	3
2017-09-26T04:39:24Z	3
2017-09-26T03:57:29Z	3
2017-09-26T03:46:59Z	3
2017-09-24T08:25:07Z	2
2017-09-24T08:12:26Z	3
2017-09-24T07:58:55Z	3
2017-09-23T12:04:58Z	3
2017-09-23T08:56:33Z	3
2017-09-23T00:55:11Z	3
2017-09-22T19:23:58Z	3
2017-09-22T19:08:04Z	3
2017-09-22T18:18:17Z	3
2017-09-21T23:52:58Z	4
2017-09-21T23:38:58Z	4
2017-09-21T16:44:05Z	3
2017-09-21T10:05:11Z	3
2017-09-21T09:50:27Z	3
2017-09-21T08:15:45Z	2
2017-09-21T07:34:32Z	3
2017-09-21T07:27:51Z	3
2017-09-21T07:18:57Z	3
2017-09-20T22:52:47Z	4
2017-09-20T22:34:46Z	4
2017-09-20T20:10:53Z	3
2017-09-20T20:08:23Z	3
2017-09-20T20:04:50Z	3
2017-09-19T17:49:15Z	3
2017-09-19T17:41:53Z	3
2017-09-19T02:22:50Z	3
2017-09-18T22:20:04Z	4
2017-09-17T04:39:27Z	4
2017-09-17T01:25:58Z	4
2017-09-16T22:14:44Z	3
2017-09-16T22:10:19Z	3
2017-09-16T03:40:45Z	3
2017-09-16T02:47:39Z	4
2017-09-16T00:14:39Z	3
2017-09-15T22:17:42Z	3
2017-09-15T22:04:15Z	3
2017-09-15T18:03:15Z	4
2017-09-15T04:48:28Z	4
2017-09-14T22:05:49Z	4
2017-09-14T16:07:51Z	3
2017-09-14T15:40:25Z	3
2017-09-12T21:44:27Z	3
2017-09-12T21:19:22Z	4
2017-09-11T03:03:12Z	3
2017-09-10T11:01:36Z	3
2017-09-10T10:34:20Z	3
2017-09-10T09:53:41Z	3
2017-09-10T02:54:21Z	2
2017-09-09T23:34:55Z	3
2017-09-09T01:45:02Z	0
2017-09-09T01:19:45Z	3
2017-09-08T17:27:45Z	3
2017-09-08T21:42:55Z	3
2017-09-08T21:32:34Z	3
2017-09-08T15:34:00Z	3
2017-09-07T16:00:59Z	3
2017-09-07T04:54:28Z	3
2017-09-07T04:34:06Z	3
2017-09-06T22:28:02Z	4
